State,p_county,ylat,xlong,p_year,p_cap_ac,p_cap_dc,Average GDP from 2010 to 2020(unit 1 million dollar),% Sun,Total Hours,Clear Days,Population,Empolyment Number,consumption (MWh),expenditures ('000 $),house_price
CA,Madera,36.942735,-120.158887,2009,1,1.2,2016849.929,68,3055,146,153366,53336,354963,70683,"481,490"
CA,Sacramento,38.613694,-121.162278,2009,3,3.6,2016849.929,68,3055,146,1479300,932682,4421932,631343,"585,720"
CA,Kern,35.634879,-117.652331,2012,11.12,13.8,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,San Luis Obispo,35.557914,-120.681818,2014,1.5,2.1,2016849.929,68,3055,146,278680,178893,528631,105276,"937,390"
CA,Riverside,33.591974,-114.742253,2009,21,26.4,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,San Benito,36.629772,-120.891311,2018,140,188,2016849.929,68,3055,146,58051,23579,112141,22333,"893,010"
CA,Sacramento,38.611219,-121.168241,2010,2.7,2.4,2016849.929,68,3055,146,1479300,932682,4421932,631343,"585,720"
CA,Tulare,35.874844,-119.451879,2013,20,26,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Riverside,33.703743,-114.764833,2016,270.6,339.3,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Sacramento,38.34787,-121.111904,2020,160,212.8,2016849.929,68,3055,146,1479300,932682,4421932,631343,"585,720"
CA,Fresno,36.783741,-119.714009,2008,1.2,1.3,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Riverside,33.565266,-114.903852,2006,0.9,1.2,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Tulare,36.028665,-119.073924,2012,5,7,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,San Francisco,37.750828,-122.483522,2010,4.5,5,2016849.929,68,3055,146,850282,1251464,1326629,264195,"1,575,700"
CA,Stanislaus,37.858419,-120.895417,2009,1.3,1.6,2016849.929,68,3055,146,530561,278059,1539817,273441,"509,510"
CA,Riverside,33.908674,-116.560154,2012,4,5,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Riverside,33.666084,-114.65691,2009,1.2,1.2,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Kern,35.048908,-118.163909,2013,5,5.1,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,34.907637,-117.920591,2011,3,3.3,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kings,36.141488,-119.582386,2015,19.75,28,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Los Angeles,34.612272,-117.939586,2015,9.98,11.5,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Kings,36.221972,-119.910352,2014,19.41,26.3,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Imperial,33.116481,-116.001614,2015,20,27,2016849.929,68,3055,146,178807,65887,578179,72723,"342,360"
CA,Imperial,33.109168,-116.002991,2015,30,40,2016849.929,68,3055,146,178807,65887,578179,72723,"342,360"
CA,Madera,37.120529,-120.324509,2015,20,26.5,2016849.929,68,3055,146,153366,53336,354963,70683,"481,490"
CA,Stanislaus,37.366707,-121.151644,2016,20,28,2016849.929,68,3055,146,530561,278059,1539817,273441,"509,510"
CA,Kings,36.214536,-119.806731,2016,102,127.9,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Kings,36.230414,-119.912225,2016,100,134.4,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Fresno,36.391972,-120.243421,2016,60,84.1,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Tulare,35.831023,-119.049593,2016,14,18.2,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Tulare,35.82219,-119.039789,2016,20,26,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Tulare,35.855438,-119.068501,2016,20,26,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Fresno,36.876816,-120.667732,2017,20,27.5,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Kings,35.996053,-120.151899,2017,15.8,21.4,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Fresno,36.554384,-120.339146,2017,20,27.9,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Fresno,36.54837,-120.345676,2017,9,11.7,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Monterey,35.872013,-120.339384,2017,130,172.6,2016849.929,68,3055,146,430201,215730,696803,138765,"877,380"
CA,Santa Barbara,34.901577,-119.590942,2017,40,56.1,2016849.929,68,3055,146,439395,293792,698779,122917,"964,030"
CA,Kern,34.829497,-118.470955,2016,75,94.9,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.716572,-118.291834,2014,5,6,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.723656,-118.293789,2014,1.5,2.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.727542,-118.296354,2014,6.49,9.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.727199,-118.313086,2016,20,25.9,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.726891,-118.302936,2016,40,51.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.698237,-118.337643,2015,20,22.5,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.69278,-118.327867,2014,19.7,28.4,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Kern,35.020441,-118.278367,2016,20,25,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.72545,-118.308755,2016,10,12.8,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.613611,-117.936188,2016,2,2.7,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Kern,35.608789,-119.844433,2019,20,25,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.696333,-118.06252,2011,1,1.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.712088,-118.290546,2014,1.5,2.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.711913,-118.291986,2014,1.5,2.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,San Diego,33.233067,-117.001487,2013,5,6.8,2016849.929,68,3055,146,3253356,2496738,5828515,1201283,"1,023,450"
CA,San Bernardino,34.544533,-117.192798,2013,1.5,1.9,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Los Angeles,34.701058,-118.124893,2014,1,1.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Kern,35.146166,-118.887207,2014,12,15.7,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,San Benito,36.831899,-121.404082,2014,1.5,2.2,2016849.929,68,3055,146,58051,23579,112141,22333,"893,010"
CA,San Bernardino,34.550338,-117.192742,2013,1.5,1.9,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Kings,36.147519,-119.588717,2016,21.19,28.3,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,San Bernardino,34.58338,-117.341455,2014,2,2.4,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Sonoma,38.774443,-123.017277,2014,1.5,1.7,2016849.929,68,3055,146,497776,335792,1049428,208990,"853,750"
CA,San Bernardino,34.496399,-117.143443,2013,1.5,1.9,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Diego,33.010667,-116.874251,2013,5,6.6,2016849.929,68,3055,146,3253356,2496738,5828515,1201283,"1,023,450"
CA,Los Angeles,34.708936,-118.129736,2014,1,1.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Contra Costa,38.00172,-121.703675,2014,1,1.2,2016849.929,68,3055,146,1107925,647572,2633615,524478,"941,390"
CA,Los Angeles,34.721409,-118.311349,2016,20,22.5,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Kern,35.148877,-118.885279,2014,8,10.5,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,San Bernardino,34.584613,-117.342225,2014,1.5,2.1,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.582289,-117.341622,2014,2,2.7,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Kings,36.129361,-119.541797,2014,19.76,27.2,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Fresno,36.585348,-120.383854,2018,200,281.8,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,San Bernardino,35.587142,-115.428453,2016,299.5,340.4,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Fresno,36.570855,-120.399372,2016,205.3,257.7,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Kern,35.415837,-119.629409,2016,19.5,26,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.416024,-119.638251,2015,20,26,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.61905,-119.568936,2015,20,26,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.1246,-119.240648,2015,22,25,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.323547,-118.820816,2015,14.99,18.8,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.247032,-118.034774,2017,36,48.2,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.251895,-118.025072,2016,50,56.5,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.268579,-118.014746,2017,56,63.9,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.259453,-117.998736,2017,45,59.6,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.251658,-117.956571,2016,105,136.8,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.248541,-118.009058,2016,56,62.9,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.24881,-117.973623,2016,155,165,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.600019,-117.949057,2015,3,4.2,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.779062,-118.19108,2017,3,3.9,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,San Bernardino,34.042263,-117.361811,2015,1,1.2,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.094045,-117.319013,2015,2.5,3.2,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.765216,-117.323349,2014,1.5,2.1,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.766753,-117.323333,2014,1.5,2.1,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.768035,-117.323327,2014,1,1.3,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Los Angeles,34.708325,-118.12854,2014,1.5,1.7,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Los Angeles,34.701868,-118.124822,2014,1,1.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Kern,34.982066,-117.892042,2012,1.1,1.1,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,San Bernardino,34.474054,-117.563433,2014,1.5,1.6,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.412889,-117.469435,2014,1.5,1.7,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.415766,-117.46979,2014,1.5,1.7,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.418022,-117.469811,2014,1.5,1.7,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Kern,35.31479,-118.988977,2015,1.4,1.4,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.132314,-118.699522,2014,1,1.1,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,San Benito,36.862421,-121.428902,2014,1.5,1.9,2016849.929,68,3055,146,58051,23579,112141,22333,"893,010"
CA,Kings,36.30665,-119.629057,2014,3,3.6,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Imperial,33.165624,-115.531885,2016,20,22,2016849.929,68,3055,146,178807,65887,578179,72723,"342,360"
CA,Fresno,36.127567,-120.142064,2014,18,23,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Kings,36.136117,-119.558863,2015,12,14.9,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Kern,35.218894,-119.0791,2014,19.65,26.8,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kings,36.244432,-119.829726,2014,20,27.1,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Fresno,36.613282,-120.383494,2014,19,24.9,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Kern,35.625756,-119.854284,2015,32,43.5,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Tulare,35.81509,-119.459675,2015,20.02,29.6,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Merced,36.928591,-120.805293,2015,20,25.9,2016849.929,68,3055,146,265001,86268,634036,112463,"463,340"
CA,Kern,35.727086,-119.905588,2015,20,25.9,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.450699,-119.127026,2015,20,26.8,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,34.926989,-118.357016,2015,18.4,24.3,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.590715,-119.576132,2015,12,16.9,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kings,36.060918,-119.945024,2015,20,27,2016849.929,68,3055,146,150261,47644,340481,61634,"384,330"
CA,Imperial,33.252638,-115.497801,2015,20.01,26,2016849.929,68,3055,146,178807,65887,578179,72723,"342,360"
CA,Fresno,36.730527,-120.415146,2015,62.5,73,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Riverside,33.741677,-117.011471,2015,20,24.5,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Riverside,33.97533,-117.405786,2015,7.5,9.4,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Contra Costa,38.019462,-121.86437,2015,19.2,25.4,2016849.929,68,3055,146,1107925,647572,2633615,524478,"941,390"
CA,Kern,35.112311,-119.326746,2015,20,28.2,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Solano,38.520096,-121.740353,2015,13,16.3,2016849.929,68,3055,146,429596,222300,939348,187057,"668,950"
CA,Merced,37.120708,-121.038838,2015,105.1,135.3,2016849.929,68,3055,146,265001,86268,634036,112463,"463,340"
CA,Kern,35.728102,-119.896814,2015,15,18.7,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.603161,-117.936631,2014,5,7,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Monterey,36.708224,-121.76899,2010,1,1.1,2016849.929,68,3055,146,430201,215730,696803,138765,"877,380"
CA,Sacramento,38.554789,-121.417088,2013,1,1.1,2016849.929,68,3055,146,1479300,932682,4421932,631343,"585,720"
CA,Tulare,36.20446,-119.417946,2014,3,3.6,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Solano,38.301001,-121.965191,2013,1,1.1,2016849.929,68,3055,146,429596,222300,939348,187057,"668,950"
CA,Shasta,41.031259,-121.425306,2014,3,4.4,2016849.929,68,3055,146,179228,100138,634167,121494,"411,090"
CA,Fresno,36.66739,-119.416708,2014,1.2,1.6,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Sutter,39.291776,-121.669962,2014,1.3,1.4,2016849.929,68,3055,146,95406,42012,242165,48223,"463,040"
CA,Merced,37.350917,-120.50723,2014,1.5,2,2016849.929,68,3055,146,265001,86268,634036,112463,"463,340"
CA,Solano,38.400027,-121.962908,2007,1,1,2016849.929,68,3055,146,429596,222300,939348,187057,"668,950"
CA,Contra Costa,37.972281,-121.720347,2013,1.1,1.1,2016849.929,68,3055,146,1107925,647572,2633615,524478,"941,390"
CA,Contra Costa,37.920586,-121.755782,2013,1.3,1.4,2016849.929,68,3055,146,1107925,647572,2633615,524478,"941,390"
CA,Tulare,36.318418,-119.213989,2014,4.5,5.4,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Merced,37.268698,-120.483314,2014,1.5,1.9,2016849.929,68,3055,146,265001,86268,634036,112463,"463,340"
CA,Merced,37.267336,-120.483318,2014,1.5,1.9,2016849.929,68,3055,146,265001,86268,634036,112463,"463,340"
CA,Sacramento,38.585226,-121.467197,2014,1.5,1.5,2016849.929,68,3055,146,1479300,932682,4421932,631343,"585,720"
CA,Tulare,36.186375,-119.377771,2011,1.1,3.6,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Riverside,33.712238,-117.073016,2015,1.3,1.5,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,San Bernardino,34.54982,-117.466688,2015,1.5,1.8,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.548893,-117.467441,2015,1.5,1.8,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Yolo,38.520977,-121.994077,2014,2,2.6,2016849.929,68,3055,146,209671,125575,440439,87040,"671,310"
CA,Merced,37.057787,-120.649009,2015,1.5,2,2016849.929,68,3055,146,265001,86268,634036,112463,"463,340"
CA,Fresno,36.721849,-120.430096,2015,5,7.1,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Fresno,36.126665,-120.243255,2014,2.6,2.6,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Fresno,36.126063,-120.247782,2014,1.2,1.6,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Glenn,39.69908,-122.175386,2016,1.5,2,2016849.929,68,3055,146,27976,9862,67262,13395,"312,930"
CA,Kern,34.870398,-118.366582,2019,150,182.5,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.021659,-118.28987,2019,20,25,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Merced,37.018864,-120.961889,2019,200,239.3,2016849.929,68,3055,146,265001,86268,634036,112463,"463,340"
CA,Monterey,35.829895,-120.294871,2019,150,201,2016849.929,68,3055,146,430201,215730,696803,138765,"877,380"
CA,Los Angeles,34.662403,-118.084668,2015,1.5,1.8,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,San Bernardino,34.553839,-117.369657,2015,7,7.4,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,San Bernardino,34.553793,-117.377244,2015,20,21.5,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Imperial,32.800989,-115.546392,2013,20,25.2,2016849.929,68,3055,146,178807,65887,578179,72723,"342,360"
CA,Tulare,35.871483,-119.464992,2014,20,26,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Kern,35.631892,-119.576691,2017,14.7,21,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.649011,-118.084924,2016,20,27.8,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Kern,34.824081,-118.441196,2016,20,25.3,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,34.844248,-118.446156,2016,100,130.8,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.321135,-118.812196,2015,16.66,20.9,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Kern,35.328168,-118.82064,2015,26.66,33.3,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,San Bernardino,34.406096,-116.862059,2014,20,24.8,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Kern,35.423854,-119.628933,2016,19.5,26,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,San Bernardino,34.685814,-117.345262,2015,18.7,23.7,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Los Angeles,34.720632,-118.302392,2016,20,22.5,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,San Diego,33.210648,-117.178261,2011,1.1,1.1,2016849.929,68,3055,146,3253356,2496738,5828515,1201283,"1,023,450"
CA,Madera,36.941297,-119.963177,2020,50,67.8,2016849.929,68,3055,146,153366,53336,354963,70683,"481,490"
CA,Fresno,36.716336,-120.414267,2020,40,53.6,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Kern,35.668165,-119.876218,2021,16.7,24.9,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Los Angeles,34.727487,-118.322374,2021,15,19,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Riverside,33.753074,-115.345924,2019,250,365,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Ventura,34.168862,-119.053959,2021,3.7,4.7,2016849.929,68,3055,146,843110,512752,1756132,278697,"904,670"
CA,Riverside,33.861247,-117.214039,2021,2.4,3,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,San Bernardino,34.625739,-117.369334,2021,100,130.4,2016849.929,68,3055,146,2106754,1164560,4526519,719245,"606,950"
CA,Solano,38.097105,-122.140918,2021,5,7,2016849.929,68,3055,146,429596,222300,939348,187057,"668,950"
CA,Humboldt,40.967375,-124.104405,2021,1.8,2.2,2016849.929,68,3055,146,135182,68910,275606,54883,"446,280"
CA,El Dorado,38.629169,-120.982653,2021,1.3,1.6,2016849.929,68,3055,146,183000,90046,533807,102286,"764,430"
CA,Tulare,35.845551,-119.057005,2016,15,20,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Tulare,35.846421,-119.065818,2016,20,26,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Tulare,35.850283,-119.026032,2016,20,26,2016849.929,68,3055,146,455769,189068,1099103,179986,"374,100"
CA,Los Angeles,34.686845,-118.311932,2016,5,6.3,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Fresno,36.374847,-120.134212,2017,20,28.6,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Fresno,36.382014,-120.1345,2017,20,27,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Riverside,33.624294,-114.699178,2017,21.04,27,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Imperial,33.165443,-115.54063,2017,30,40,2016849.929,68,3055,146,178807,65887,578179,72723,"342,360"
CA,Solano,38.386449,-121.948811,2017,6.1,9,2016849.929,68,3055,146,429596,222300,939348,187057,"668,950"
CA,San Diego,32.618331,-116.132302,2017,20,28.2,2016849.929,68,3055,146,3253356,2496738,5828515,1201283,"1,023,450"
CA,Sacramento,38.700215,-121.586726,2017,6.8,7.9,2016849.929,68,3055,146,1479300,932682,4421932,631343,"585,720"
CA,Los Angeles,34.666021,-118.304269,2017,20,25,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
CA,Fresno,36.522085,-120.146373,2019,18.5,25.2,2016849.929,68,3055,146,963160,508312,2350782,467903,"440,130"
CA,Riverside,33.547372,-115.978082,2018,74.8,96.8,2016849.929,68,3055,146,2323892,1107408,6343012,979313,"646,690"
CA,Kern,34.820843,-118.441155,2016,20,25.3,2016849.929,68,3055,146,871337,381006,1998148,380783,"383,180"
CA,Lassen,40.372677,-120.264829,2019,7.6,9.3,2016849.929,68,3055,146,31945,7105,73247,13208,"251,800"
CA,Los Angeles,34.714777,-118.27427,2017,11.4,13.8,2016849.929,68,3055,146,10057155,7743432,20815748,3270372,"948,880"
